url_anuncio,img_anuncio,categoria_anuncio,titulo_endereco,subtitulo_endereco,subtitulo_frase,preco,area_privativa,lista_detalhes,img_anunciante,nome_anunciante,creci,pagina
/imovel/apartamento-2-quartos-venda-noroeste-brasilia-df-sqnw-108-bloco-g-902443,https://img.dfimoveis.com.br/fotos/902443/eff77bb47a4a87a9d613b91148e1a339.jpg?format=webp,* Imóvel Seguro 18/08/2024,"SQNW 108 Bloco G, NOROESTE, BRASILIA",,O Imóvel possui um Box Guarda Volumes,1.050.000,73 m²,"73 m², 2 Quartos, 1 Suíte, 1 Vaga",https://img.dfimoveis.com.br/logos/4333/100x68/a550844b781f1268c3b3d71117a9da0d.jpg?format=webp,Loop Imóveis,27477,20
/imovel/apartamento-3-quartos-venda-noroeste-brasilia-df-sqnw-107-bloco-b-1036288,https://img.dfimoveis.com.br/fotos/1036288/cfbc8e81e958476c89acef57d4f55398.jpg?format=webp,Assinado,"SQNW 107 Bloco B, NOROESTE, BRASILIA",,EDF VIA CLASSIC / 107 NOROESTE / LINDA COBERTURA / 235mts / ALTO PADRÃO,3.500.000,235 m²,"235 m², 3 Quartos, 1 Suíte, 3 Vagas",https://img.dfimoveis.com.br/logos/2781/100x68/7e532ade00479d15bbb2120457d7a733.jpg?format=webp,MUDE IMOBI Negócios mobiliários,25727,20
/imovel/apartamento-3-quartos-venda-noroeste-brasilia-df-sqnw-109-bloco-f-1041684,https://img.dfimoveis.com.br/fotos/1041684/c46b7be8c6c9cf7f46e6c17515a7520e.jpg?format=webp,,"SQNW 109 Bloco F, NOROESTE, BRASILIA",,CANTO Excelente apartamento na 109 do Noroeste.,1.750.000,110 m²,"110 m², 3 Quartos, 1 Suíte, 2 Vagas",https://img.dfimoveis.com.br/logos/2366/100x68/3e8629af7b93e0235fda957fdd116cf3.jpg?format=webp,Renata Neves,14360,20
/imovel/apartamento-3-quartos-venda-noroeste-brasilia-df-sqnw-109-bloco-a-1033283,https://img.dfimoveis.com.br/fotos/1033283/2997d0effd6828c1e8c8a3593efe61fc.jpg?format=webp,Super Destaque,"SQNW 109 Bloco A, NOROESTE, BRASILIA",,,2.780.000,230 m²,"230 m², 3 Quartos, 2 Suítes, 3 Vagas",https://img.dfimoveis.com.br/logos/985/100x68/285cf1679357c36c1e6142d4d2fee2c5.jpg?format=webp,João Moreira,22799,20
/imovel/apartamento-3-quartos-venda-noroeste-brasilia-df-sqnw-305-bloco-h-854569,https://img.dfimoveis.com.br/fotos/854569/7dc5801c267e0becdc0b967f688068e2.jpg?format=webp,Super Destaque,"SQNW 305 Bloco H, NOROESTE, BRASILIA",,"3 QUARTOS CANTO,  135M², VARANDA, 3 VAGAS!  ACABAMENTO LINHA PREMIUM,  VAZADO, QUARTOS AMPLOS!",2.686.732,135 m²,"135 m², 3 Quartos, 3 Suítes, 3 Vagas",https://img.dfimoveis.com.br/logos/2698/100x68/7c692098537acb94e8a0d4db13b076c3.jpg?format=webp,Marcilene Rosa,7083,21
/imovel/apartamento-2-quartos-venda-noroeste-brasilia-df-sqnw-307-bloco-a-993267,https://img.dfimoveis.com.br/fotos/993267/ad6d57b5c397cf7f4eb990f05a8a618b.jpg?format=webp,Super Destaque,"SQNW 307 Bloco A, NOROESTE, BRASILIA",,SQNW 307  Audace Noroeste  2  Suítes com Lavabo e 2 Vagas.,1.270.000,84 m²,"84 m², 2 Quartos, 2 Suítes, 2 Vagas",https://img.dfimoveis.com.br/logos/218/100x68/a842dfe40c2308f24ae5eb0383ba0088.png?format=webp,Kojima Imóveis,17954,21
/imovel/apartamento-3-quartos-venda-noroeste-brasilia-df-sqnw-109-bloco-d-691917,https://img.dfimoveis.com.br/fotos/691917/2cc1f3142075c25a03589858cdfb2325.jpg?format=webp,Super Destaque,"SQNW 109 Bloco D, NOROESTE, BRASILIA",,,2.300.000,201 m²,"201 m², 3 Quartos, 1 Suíte, 2 Vagas",https://img.dfimoveis.com.br/logos/21/100x68/4732d4f316988b4529aa93163527ce4d.jpg?format=webp,Abdala Imóveis,16964,21
/imovel/apartamento-1-quarto-venda-noroeste-brasilia-df-crnw-510-bloco-b-lote-3-968697,https://img.dfimoveis.com.br/fotos/968697/943ccdd73cde88ccd6a52622519660c9.jpg?format=webp,Super Destaque,"CRNW 510 Bloco B Lote 3, NOROESTE, BRASILIA",,", Residencial Soul Housing & Shop Reforma alto padrão, lindo!",499.500,39 m²,"39 m², 1 Quarto, 1 Suíte, 1 Vaga",https://img.dfimoveis.com.br/logos/247/100x68/209819845c8b0e0f411b008b74c11ee0.jpg?format=webp,Paulo Almeida,18175,21
/imovel/apartamento-3-quartos-venda-noroeste-brasilia-df-sqnw-109-bloco-g-796063,https://img.dfimoveis.com.br/fotos/796063/b76e9a743c20e22a6072efa26abff80e.jpg?format=webp,,"SQNW 109 Bloco G, NOROESTE, BRASILIA",,,1.800.000,125 m²,"125 m², 3 Quartos, 1 Suíte, 2 Vagas",https://img.dfimoveis.com.br/logos/7059/100x68/26d56f1033cb9bcc4ee57803b0d9be52.png?format=webp,BRASAL,11091,21
/imovel/apartamento-3-quartos-venda-noroeste-brasilia-df-sqnw-111-983424,https://img.dfimoveis.com.br/fotos/983424/87d64876b5735d46d57203fdf8d3da80.jpg?format=webp,,"SQNW 111, NOROESTE, BRASILIA",,APARTAMENTO DE ALTO PADRÃO!!!,6.000.000,303 m²,"303 m², 3 Quartos, 3 Suítes",https://img.dfimoveis.com.br/logos/1671/100x68/ff72388180c94cb3840e3c29ccba8443.jpg?format=webp,Pilotis Vendas,22309,21
/imovel/apartamento-2-quartos-venda-noroeste-brasilia-df-clnw-2-3-811737,https://img.dfimoveis.com.br/fotos/811737/ef8af5d990ba2cfeab8946eaf1d206a0.jpg?format=webp,,"CLNW 2/3, NOROESTE, BRASILIA",,"IMÓVEL NOVO, ACEITA FINANCIAMENTO E FGTS. AS FOTOS SÃO DO APARTAMENTO DECORADO",850.000,53 m²,"53 m², 2 Quartos, 1 Vaga",https://img.dfimoveis.com.br/logos/845/100x68/22ddabdc4a6423f6ec5e520466afbd85.jpg?format=webp,José Maia Corretor,14513,21
/imovel/apartamento-4-quartos-venda-noroeste-brasilia-df-sqnw-304-bloco-e-931127,https://img.dfimoveis.com.br/fotos/931127/2f80c7717673262b153e55e1ecedd16b.jpg?format=webp,,"SQNW 304 Bloco E, NOROESTE, BRASILIA",,4 suites no Senses by Villela e Carvalho,2.900.000,169 m²,"169 m², 4 Quartos, 4 Suítes, 3 Vagas",https://img.dfimoveis.com.br/logos/1671/100x68/ff72388180c94cb3840e3c29ccba8443.jpg?format=webp,Pilotis Vendas,22309,21
/imovel/apartamento-3-quartos-venda-noroeste-brasilia-df-sqnw-304-1005198,https://img.dfimoveis.com.br/fotos/1005198/06aa4e07253f6714ca17752199eeac97.jpg?format=webp,Super Destaque,"SQNW 304, NOROESTE, BRASILIA",,,2.995.000,164 m²,"164 m², 3 Quartos, 3 Suítes, 3 Vagas",https://img.dfimoveis.com.br/logos/65/100x68/9acf2b2cc69e5de2fd3a151c172ce8f5.jpg?format=webp,Bordalo PRIME Imobiliária ,23761,21
/imovel/apartamento-4-quartos-venda-noroeste-brasilia-df-sqnw-110-973673,https://img.dfimoveis.com.br/fotos/973673/485174744a83ae523ed876f9e260bae3.jpg?format=webp,* Imóvel Seguro 16/10/2024,"SQNW 110, NOROESTE, BRASILIA",,SQNW 110 APARTAMENTO 4 QUARTOS REFORMADO,2.900.000,161 m²,"161 m², 4 Quartos, 4 Suítes, 3 Vagas",https://img.dfimoveis.com.br/logos/167/100x68/bc851b290ec8d6b1654165c3c561632d.png?format=webp,61 Imóveis,21418,21
/imovel/apartamento-4-quartos-venda-noroeste-brasilia-df-sqnw-105-bloco-d-1035183,https://img.dfimoveis.com.br/fotos/1035183/df1cdfae7ee0b481afba502e55bec4b9.jpg?format=webp,,"SQNW 105 Bloco D, NOROESTE, BRASILIA",,"SQNW 105,ENNIUS MUNIZ, 4 suítes, 4 VAGAS, lazer completo, FINANCIAMENTO, frente ao BURLE MARX",4.660.000,291 m²,"291 m², 4 Quartos, 4 Suítes, 4 Vagas",https://img.dfimoveis.com.br/logos/8026/100x68/16f26c836de2556ab4d15ee72fde3f09.png?format=webp,Clasi Imobi,29290,21
/imovel/apartamento-3-quartos-venda-noroeste-brasilia-df-sqnw-109-1034968,https://img.dfimoveis.com.br/fotos/1034968/a0233b04b8eaba7dee5b9d18a1120b21.jpg?format=webp,,"SQNW 109, NOROESTE, BRASILIA",,NOROESTE- SQNW 109 - 3 QUARTOS - 4 VAGAS,1.650.000,110 m²,"110 m², 3 Quartos, 2 Suítes, 4 Vagas",https://img.dfimoveis.com.br/logos/747/100x68/4bedbeaa3ea31cde23c7ec0092c8972b.jpg?format=webp,4IMOB,25942,21
/imovel/apartamento-3-quartos-venda-noroeste-brasilia-df-sqnw-109-1039844,https://img.dfimoveis.com.br/fotos/1039844/52c7a2105fcc0ea6107cb5e9bd3c8e8c.webp?format=webp,Super Destaque,"SQNW 109, NOROESTE, BRASILIA",,SQNW 109 - Real Versalite,1.900.000,109 m²,"109 m², 3 Quartos, 1 Suíte, 2 Vagas",https://img.dfimoveis.com.br/logos/442/100x68/f080be32af49b6ed1b996e36a6d16740.jpg?format=webp,Manu Netimóveis,11983,21
/imovel/apartamento-3-quartos-venda-noroeste-brasilia-df-sqnw-111-bloco-e-1059209,https://img.dfimoveis.com.br/fotos/1059209/b8d587bd1ca7849f7b64f6994f091586.jpg?format=webp,,"SQNW 111 Bloco E, NOROESTE, BRASILIA",,,8.100.000,522 m²,"522 m², 3 Quartos, 3 Suítes, 5 Vagas",https://img.dfimoveis.com.br/logos/67/100x68/b2c290b759dc6917cb2349167a1c8874.png?format=webp,Bordalo Imob,23764,21
/imovel/loja-0-quartos-venda-noroeste-brasilia-df-clnw-10-11-lote-k-587254,https://img.dfimoveis.com.br/fotos/587254/e54346b18add34d2892e69602577d0c4.jpg?format=webp,Super Destaque,"CLNW 10/11 Lote K, NOROESTE, BRASILIA",,Loja Com Mezanino E Subsolo + 2 Vagas,1.460.000,79 m²,"79 m², 2 Vagas",https://img.dfimoveis.com.br/logos/2374/100x68/ce50887255614f63d1af646ac882290d.jpg?format=webp,Alessandro Aguiar,25508,21
/imovel/apartamento-4-quartos-venda-noroeste-brasilia-df-sqnw-106-866808,https://img.dfimoveis.com.br/fotos/866808/de32cb4d87ab065340b10b95c83761ff.jpg?format=webp,Assinado Crosara Arquitetura,"SQNW 106, NOROESTE, BRASILIA",,"NOROESTE BRASILIA Apartamento de Alto Padrão à Venda – Haus Noroeste, SQNW 106",3.102.976,204 m²,"204 m², 4 Quartos, 4 Suítes, 4 Vagas",https://img.dfimoveis.com.br/logos/2736/100x68/ed40ababdba97a1e2d812bfb8e484682.png?format=webp,FGM Imóveis,28710,21
/imovel/apartamento-3-quartos-venda-noroeste-brasilia-df-sqnw-305-bloco-h-891800,https://img.dfimoveis.com.br/fotos/891800/5d55b8d51cc01254c1d7f47e08b751d1.jpg?format=webp,,"SQNW 305 Bloco H, NOROESTE, BRASILIA",,"- 3 quartos e Coberturas- Novo Pronto, Yard",1.893.000,110 m²,"110 m², 3 Quartos, 1 Suíte, 2 Vagas",https://img.dfimoveis.com.br/logos/625/100x68/c8e697ec410f31edfc7984b179b2d391.jpg?format=webp,Multiplic Imóveis,20111,21
/imovel/apartamento-2-quartos-venda-noroeste-brasilia-df-sqnw-303-bloco-h-1006981,https://img.dfimoveis.com.br/fotos/1006981/65fe8b09ca87627318969b5d3da07785.jpg?format=webp,Assinado Taiza Snitcovsky,"SQNW 303 Bloco H, NOROESTE, BRASILIA",,"APARTAMENTO 2 QUARTOS 1 SUÍTE, VARANDA! ACABAMENTO LINHA PREMIUM - LAZER, ACEITA FGTS/FINANC.",1.443.704,77 m²,"77 m², 2 Quartos, 1 Suíte, 2 Vagas",https://img.dfimoveis.com.br/logos/2698/100x68/7c692098537acb94e8a0d4db13b076c3.jpg?format=webp,Marcilene Rosa,7083,21
/imovel/apartamento-1-quarto-venda-noroeste-brasilia-df-sqnw-307-bloco-c-1007702,https://img.dfimoveis.com.br/fotos/1007702/2681cf87dcbbd8b529a8fb4a9c731053.jpg?format=webp,Super Destaque,"SQNW 307 Bloco C, NOROESTE, BRASILIA",,"Nexus 710 Ágio de 1 quarto, 33 m², lazer completo  - Noroeste-DF",215.000,33 m²,"33 m², 1 Quarto, 1 Vaga",https://img.dfimoveis.com.br/logos/56/100x68/8c62a389b49edc4c5b30490598e3eb07.jpg?format=webp,Atalaia Empreendimentos Imobiliários,17841,21
/imovel/apartamento-4-quartos-venda-noroeste-brasilia-df-sqnw-104-1029321,https://img.dfimoveis.com.br/fotos/1029321/e514dd2ab68c0cdd8da864177c74cab9.jpg?format=webp,,"SQNW 104, NOROESTE, BRASILIA",,"Descanse em paz, estresse.",7.000.000,470 m²,"470 m², 4 Quartos, 4 Suítes, 4 Vagas",https://img.dfimoveis.com.br/logos/6566/100x68/6e5aa91628036a10d13b075b002ffa62.jpg?format=webp,Patricia Amaral,28797,21
/imovel/apartamento-3-quartos-venda-noroeste-brasilia-df-sqnw-311-bloco-h-984713,https://img.dfimoveis.com.br/fotos/984713/3ce3ba388b95a940b76328fe6b321e90.jpg?format=webp,,"SQNW 311 Bloco H, NOROESTE, BRASILIA",,SQNW 311 - Vivacite - 3 quartos - 2 v...,1.830.000,113 m²,"113 m², 3 Quartos, 1 Suíte, 2 Vagas",https://img.dfimoveis.com.br/logos/509/100x68/8a6d429224bb36df339ef774333f15ab.jpg?format=webp,Liberty Imóveis,24105,21
/imovel/apartamento-2-quartos-venda-noroeste-brasilia-df-sqnw-310-bloco-f-929270,https://img.dfimoveis.com.br/fotos/929270/a3c5242f709e1d945b3ddc7c81f01e82.jpg?format=webp,,"SQNW 310 Bloco F, NOROESTE, BRASILIA",,"Apartamento 2 Quartos (Suíte), Armários Planejados, Área Gourmet + Piscina | Noroeste SQNW",1.890.000,172 m²,"172 m², 2 Quartos, 1 Suíte, 2 Vagas",https://img.dfimoveis.com.br/logos/2434/100x68/4c26aded3d422ae1880250add2dc17ac.jpg?format=webp,UP Soluções Imobiliárias,28467,21
/imovel/apartamento-4-quartos-venda-noroeste-brasilia-df-sqnw-111-286972,https://img.dfimoveis.com.br/fotos/286972/f20d5f12cdd2fd88371f54e51d31f59b.jpg?format=webp,,"SQNW 111, NOROESTE, BRASILIA",,"4 SUÍTES, VAZADO, COM VARANDA, AGENDE SUA VISITA!, SINGULAR NOROESTE Alto Padrão de acabamento, varanda gourmet, pronto para morar!",2.900.088,152 m²,"152 m², 4 Quartos, 4 Suítes, 4 Vagas",https://img.dfimoveis.com.br/logos/2698/100x68/7c692098537acb94e8a0d4db13b076c3.jpg?format=webp,Marcilene Rosa,7083,21
/imovel/apartamento-4-quartos-venda-noroeste-brasilia-df-sqnw-108-bloco-c-229728,https://img.dfimoveis.com.br/fotos/229728/b3c221335cd9effc83aed569c162f140.jpg?format=webp,,"SQNW 108 Bloco C, NOROESTE, BRASILIA",,Noroeste 4 Suítes e 3 Vagas Reformado,3.000.000,212 m²,"212 m², 4 Quartos, 4 Suítes, 3 Vagas",https://img.dfimoveis.com.br/logos/218/100x68/a842dfe40c2308f24ae5eb0383ba0088.png?format=webp,Kojima Imóveis,17954,21
/imovel/apartamento-2-quartos-venda-noroeste-brasilia-df-sqnw-307-bloco-a-812605,https://img.dfimoveis.com.br/fotos/812605/d3cb33990b4a7d8b9a3c523b5062e79b.jpg?format=webp,* Imóvel Seguro 08/09/2023,"SQNW 307 Bloco A, NOROESTE, BRASILIA",,603,1.240.000,85 m²,"85 m², 2 Quartos, 2 Suítes, 2 Vagas",https://img.dfimoveis.com.br/logos/1479/100x68/23e2123c3451db0f5f882095d1e0ef26.png?format=webp,Melhorandar,21650,21
/imovel/apartamento-2-quartos-venda-noroeste-brasilia-df-sqnw-107-bloco-b-1040264,https://img.dfimoveis.com.br/fotos/1040264/237487c586c77bff97b8185c4d4faaef.jpg?format=webp,Super Destaque,"SQNW 107 Bloco B, NOROESTE, BRASILIA",,SQNW 107 Bloco B,1.350.000,85 m²,"85 m², 2 Quartos, 1 Suíte, 2 Vagas",https://img.dfimoveis.com.br/logos/2087/100x68/4e8565871847ea52a0388c7c3ce88d15.jpg?format=webp,Avanti Imob,23022,21
/imovel/apartamento-3-quartos-venda-noroeste-brasilia-df-sqnw-309-554689,https://img.dfimoveis.com.br/fotos/554689/0fbfa5834954c5ab4b3e5cbb0ba9096b.jpg?format=webp,Super Destaque,"SQNW 309, NOROESTE, BRASILIA",,SQNW 309 - 02 VAGAS SOLTAS -  INFINITY,2.250.000,150 m²,"150 m², 3 Quartos, 1 Suíte, 2 Vagas",https://img.dfimoveis.com.br/logos/54/100x68/d8ead51afec61956ec532116a3a8352e.jpg?format=webp,Ferola Empreendimentos Imobiliários,11476,21
/imovel/apartamento-2-quartos-venda-noroeste-brasilia-df-sqnw-103-bloco-b-1010500,https://img.dfimoveis.com.br/fotos/1010500/af34d068b407da6d097a643bb7226408.jpg?format=webp,Super Destaque,"SQNW 103 Bloco B, NOROESTE, BRASILIA",,", Jardins das Cerejeiras",2.100.000,169 m²,"169 m², 2 Quartos, 1 Suíte, 2 Vagas",https://img.dfimoveis.com.br/logos/2156/100x68/422d49a948a5352e71e8342b27d2bf48.jpg?format=webp,Kontá Imóveis ,26203,21
/imovel/apartamento-4-quartos-venda-noroeste-brasilia-df-sqnw-106-bloco-c-517507,https://img.dfimoveis.com.br/fotos/517507/30ecebdb778c61a96f292d6e26c61f0c.jpg?format=webp,Imóvel Seguro,"SQNW 106 Bloco C, NOROESTE, BRASILIA",,"4 Suítes, 04 vagas, vazado, novo e pronto para morar. Pronto para morar",3.102.975,204 m²,"204 m², 4 Quartos, 4 Suítes, 4 Vagas",https://img.dfimoveis.com.br/logos/1918/100x68/c828bddefe948f62ec171d53ff401289.jpg?format=webp,BSB Capital Imob,25280,21
/imovel/apartamento-4-quartos-venda-noroeste-brasilia-df-sqnw-106-953673,https://img.dfimoveis.com.br/fotos/953673/ea216fb34e6776184a3c954eab3a3ef1.jpg?format=webp,,"SQNW 106, NOROESTE, BRASILIA",,SQNW 106 COBERTURA 4 QUARTOS,5.924.000,402 m²,"402 m², 4 Quartos, 4 Suítes, 4 Vagas",https://img.dfimoveis.com.br/logos/167/100x68/bc851b290ec8d6b1654165c3c561632d.png?format=webp,61 Imóveis,21418,21
/imovel/apartamento-4-quartos-venda-noroeste-brasilia-df-sqnw-109-bloco-a-999204,https://img.dfimoveis.com.br/fotos/999204/b34eec55a4a99ddce412ef1413754a38.jpg?format=webp,* Imóvel Seguro 16/09/2024,"SQNW 109 Bloco A, NOROESTE, BRASILIA",,Cobertura Noroeste 3 suítes 4 quartos vista livre permanente lazer privativo,3.500.000,311 m²,"311 m², 4 Quartos, 3 Suítes, 4 Vagas",https://img.dfimoveis.com.br/logos/965/100x68/15234116742ad04d39b8dbf5ff99b796.jpg?format=webp,RE/MAX Capital ,24523,22
/imovel/apartamento-3-quartos-venda-noroeste-brasilia-df-sqnw-302-bloco-e-1030525,https://img.dfimoveis.com.br/fotos/1030525/b1be40dfed3d7f51e9750acbe4bd230d.jpg?format=webp,Super Destaque,"SQNW 302 Bloco E, NOROESTE, BRASILIA",,,2.900.000,202 m²,"202 m², 3 Quartos, 3 Suítes, 2 Vagas",https://img.dfimoveis.com.br/logos/5587/100x68/eecb827098b006701a56af118dbcb6c9.jpg?format=webp,DIIM Imóveis,28481,22
/imovel/apartamento-4-quartos-venda-noroeste-brasilia-df-sqnw-109-bloco-c-830737,https://img.dfimoveis.com.br/fotos/830737/00ff751cfa202c75332f16a2a3365b37.jpg?format=webp,,"SQNW 109 Bloco C, NOROESTE, BRASILIA",,,3.100.000,210 m²,"210 m², 4 Quartos, 4 Suítes, 4 Vagas",https://img.dfimoveis.com.br/logos/1851/100x68/70300eb0e37008e6246e713287bf9366.jpg?format=webp,MG Escritório Imobiliário,4281,22
/imovel/apartamento-3-quartos-venda-noroeste-brasilia-df-sqnw-309-bloco-f-1041671,https://img.dfimoveis.com.br/fotos/1041671/688cf17d375651e5a6fb5420a6b7fd9e.jpg?format=webp,Super Destaque,"SQNW 309 Bloco F, NOROESTE, BRASILIA",,,2.490.000,150 m²,"150 m², 3 Quartos, 1 Suíte",https://img.dfimoveis.com.br/logos/2087/100x68/4e8565871847ea52a0388c7c3ce88d15.jpg?format=webp,Avanti Imob,23022,22
/imovel/apartamento-4-quartos-venda-noroeste-brasilia-df-sqnw-106-bloco-c-1054417,https://img.dfimoveis.com.br/fotos/1054417/67c1f0e78087740867ef6332b4350fc8.jpg?format=webp,Super Destaque,"SQNW 106 Bloco C, NOROESTE, BRASILIA",,HAUS NOROESTE - Cobertura Duplex - Viva a máxima expressão da qualidade e da sofisticação,5.923.000,402 m²,"402 m², 4 Quartos, 4 Suítes, 4 Vagas",https://img.dfimoveis.com.br/logos/9029/100x68/f09633861069f3fe0916353813738a1d.jpg?format=webp,Valéria Moraes,31222,22
/imovel/apartamento-4-quartos-venda-noroeste-brasilia-df-sqnw-111-859276,https://img.dfimoveis.com.br/fotos/859276/9e316090365becb4396954499274a6cd.jpg?format=webp,,"SQNW 111, NOROESTE, BRASILIA",,Gran Reserva Monumental - Noroeste,4.675.132,302 m²,"302 m², 4 Quartos, 4 Suítes, 4 Vagas",https://img.dfimoveis.com.br/logos/65/100x68/9acf2b2cc69e5de2fd3a151c172ce8f5.jpg?format=webp,Bordalo PRIME Imobiliária ,23761,22
/imovel/apartamento-2-quartos-venda-noroeste-brasilia-df-sqnw-307-bloco-d-398467,https://img.dfimoveis.com.br/fotos/398467/dcc629195c4afb188dfa402d5042de82.jpg?format=webp,,"SQNW 307 Bloco D, NOROESTE, BRASILIA",,DUE MURANO COBERTURA DUPLEX 80m2,1.200.000,80 m²,"80 m², 2 Quartos, 1 Suíte, 2 Vagas",https://img.dfimoveis.com.br/logos/527/100x68/0127760be820ccdee216d2dc8ac88b01.png?format=webp,Virtual Imobiliária ,12135,22
/imovel/apartamento-2-quartos-venda-noroeste-brasilia-df-sqnw-103-681528,https://img.dfimoveis.com.br/fotos/681528/203758246c59323e26fefde6c91974b3.jpg?format=webp,,"SQNW 103, NOROESTE, BRASILIA",,Sqnw 103  - Vista livre para o Parque B. Marx!!,1.570.392,86 m²,"86 m², 2 Quartos, 1 Suíte, 2 Vagas",https://img.dfimoveis.com.br/logos/1671/100x68/ff72388180c94cb3840e3c29ccba8443.jpg?format=webp,Pilotis Vendas,22309,22
/imovel/apartamento-1-quarto-venda-noroeste-brasilia-df-crnw-510-bloco-a-lote-4-994334,https://img.dfimoveis.com.br/fotos/994334/3c5f234891ea9f30ac7de34f19dc2073.jpg?format=webp,Assinado COL Engenharia,"CRNW 510 Bloco A Lote 4, NOROESTE, BRASILIA",,Studios Copenhague LANÇAMENTO,485.000,33 m²,"33 m², 1 Quarto, 1 Vaga",https://img.dfimoveis.com.br/logos/4347/100x68/3db80e8d398f4de37cc3d5d5479862a6.png?format=webp,Soma Imóveis,26903,22
/imovel/apartamento-4-quartos-venda-noroeste-brasilia-df-sqnw-110-bloco-k-946980,https://img.dfimoveis.com.br/fotos/946980/e6be6a3fed55936b2f9e470af510e863.jpg?format=webp,,"SQNW 110 Bloco K, NOROESTE, BRASILIA",,Selection 36,2.849.000,185 m²,"185 m², 4 Quartos, 4 Suítes, 3 Vagas",https://img.dfimoveis.com.br/logos/7104/100x68/5760ac46ddb889f5c1f5d323d592d629.jpg?format=webp,FAST IMOB,10804,22
/imovel/apartamento-3-quartos-venda-noroeste-brasilia-df-sqnw-307-1009665,https://img.dfimoveis.com.br/fotos/1009665/d105d3bb4f6f41b57f2b5e5825717daa.jpg?format=webp,Assinado Juliana Visinheski,"SQNW 307, NOROESTE, BRASILIA",,Cobertura 3 quartos 1 suíte no Noroeste | Marcenaria de Altíssima Qualidade,2.150.000,172 m²,"172 m², 3 Quartos, 1 Suíte, 3 Vagas",https://img.dfimoveis.com.br/logos/167/100x68/bc851b290ec8d6b1654165c3c561632d.png?format=webp,61 Imóveis,21418,22
/imovel/apartamento-3-quartos-venda-noroeste-brasilia-df-sqnw-109-bloco-e-1055116,https://img.dfimoveis.com.br/fotos/1055116/79c7f863ebbe02275c9458210d98ec80.jpg?format=webp,,"SQNW 109 Bloco E, NOROESTE, BRASILIA",,"Via Santorinni, 3 Suítes + DCE,  110m², 4 Vagas: OPORTUNIDADE!",1.650.000,110 m²,"110 m², 3 Quartos, 3 Suítes, 4 Vagas",https://img.dfimoveis.com.br/logos/550/100x68/318802a34474e8f9d2cf105d55508bb1.jpg?format=webp,Rilley Erick de Sousa Costa,16191,22
/imovel/apartamento-4-quartos-venda-noroeste-brasilia-df-sqnw-104-1029327,https://img.dfimoveis.com.br/fotos/1029327/b7ac79f4bf28f482adf7d9a5f53da9a7.jpg?format=webp,,"SQNW 104, NOROESTE, BRASILIA",,"Está aí a chance do Guinness lançar a categoria ""maior janela do mundo"".",3.580.000,270 m²,"270 m², 4 Quartos, 4 Suítes, 4 Vagas",https://img.dfimoveis.com.br/logos/6566/100x68/6e5aa91628036a10d13b075b002ffa62.jpg?format=webp,Patricia Amaral,28797,22
/imovel/apartamento-1-quarto-venda-noroeste-brasilia-df-crnw-510-bloco-a-lote-4-1033957,https://img.dfimoveis.com.br/fotos/1033957/7396bd0ef0165bad1b32b7872b3c1513.jpg?format=webp,,"CRNW 510 Bloco A Lote 4, NOROESTE, BRASILIA",,,480.000,34 m²,"34 m², 1 Quarto, 1 Vaga",https://img.dfimoveis.com.br/logos/8846/100x68/6b37e73074d581e25bd22ade5cbfa839.jpg?format=webp,Simone Claudino,21528,22
/imovel/apartamento-2-quartos-venda-noroeste-brasilia-df-sqnw-108-bloco-j-918082,https://img.dfimoveis.com.br/fotos/918082/a35e6f3cdfd4555b4a1363f2c53458b6.jpg?format=webp,,"SQNW 108 Bloco J, NOROESTE, BRASILIA",,"SQNW 108 - NOROESTE, 2 QUARTOS, DE CANTO, VISTA LIVRE, 2 VAGAS DE GARAGEM!",1.280.000,85 m²,"85 m², 2 Quartos, 1 Suíte, 2 Vagas",https://img.dfimoveis.com.br/logos/747/100x68/4bedbeaa3ea31cde23c7ec0092c8972b.jpg?format=webp,4IMOB,25942,22
/imovel/apartamento-2-quartos-venda-noroeste-brasilia-df-sqnw-307-bloco-j-311429,https://img.dfimoveis.com.br/fotos/311429/32dda863866090ad7870becf9e5ae2a6.jpg?format=webp,,"SQNW 307 Bloco J, NOROESTE, BRASILIA",,"Prédio Novo, Lazer Completo, Localização Nobre!",1.221.000,74 m²,"74 m², 2 Quartos, 1 Suíte, 2 Vagas",https://www.dfimoveis.com.br/Content/images/sem-foto.jpg,Ironilda Corretora de Imóveis,9436,22
/imovel/apartamento-3-quartos-venda-noroeste-brasilia-df-sqnw-109-862052,https://img.dfimoveis.com.br/fotos/862052/967780cf78762e8ecb3d1b832ea0e772.jpg?format=webp,,"SQNW 109, NOROESTE, BRASILIA",,,1.580.000,100 m²,"100 m², 3 Quartos, 2 Suítes, 35 Vagas",https://www.dfimoveis.com.br/Content/images/sem-foto.jpg,Bravo imob,16301,22
